date,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed
1999-10-01,118761.23593223866,115232.89831603435,118914.28183276065,66960.02438990356,9.39413901741212,10.115541652549195,11.285722385081334,124.64991142822905,66324.52592568888,64596.626891458036,256.9969116020993,4935880.071027879,27901.209269979547,866.8502127557069,89.9854995373547,1266.5581888536706,6890.568967255431,34576.941709787716,0.13498933139475744,4935880.1228884645,80491.18004772607,7771842.000808591,4935879.966884354,40295.41438505911,7721315.63353729,33.7028410463242,118609.48655811681,115273.7080961462,119511.45749919326,67205.74315826462,9.34149063166701,10.069480206329262,11.6152470126025,124.59748821241577,66259.85399954063,64613.67129254506,257.7332795699679,4931195.257999243,27912.8165774456,866.9192596546347,90.13247627344049,1265.2219285104816,6898.636762811158,34572.456934190974,-0.17860630608755473,4944080.670770975,80418.69114290581,7771612.122852475,4960413.333478638,40341.49694497874,7720906.0640544,33.70038695592462
1999-11-01,118711.22376663207,115245.04229047147,119108.08332194136,67039.98493155286,9.324816402794335,10.050372135921176,11.228615623974331,124.60517491104311,66304.7052873321,64601.3085406125,257.55418903159153,4935880.074944177,27901.213664340237,866.8561391611042,89.98603043835914,1266.55588829462,6890.565626666387,34576.944013253684,0.1284473005237054,4935880.1305810595,80491.1749091287,7771842.018981935,4935879.964811375,40295.41184110987,7721315.668468897,33.709631743032745,118551.921238995,115299.2052562008,119763.61109099821,67309.49799037115,9.273531295741108,10.005564944253157,11.559455956858848,124.59981551791475,66225.06601516798,64627.42939180752,258.2871456077233,4970030.71584117,27799.849771633984,866.48457398667,88.72348145995309,1285.831711939966,6796.834706278087,34661.20545289729,2.4586128977687975,4849114.379960338,81360.28637165972,7776517.879246362,5098220.198235781,39700.778931253866,7726592.289872394,33.703959823057446
1999-12-01,118633.26339331022,115263.9584852959,119410.35627611945,67164.63301343101,9.257814935194258,9.98694531107101,11.17121601938004,124.58722748419103,66273.8426279022,64608.585857497485,258.26637270867474,4935880.078489808,27901.218068321767,866.8621110999349,89.9865666901685,1266.5535700091882,6890.562278770431,34576.94633450115,0.12189104823060087,4935880.137641204,80491.169673982,7771842.034404587,4935879.962908828,40295.40927751179,7721315.7000943255,33.71637665727205,118475.06657106926,115328.3688171853,120081.79972227395,67440.32663743247,9.206300427070188,9.941912017363434,11.50190898370255,124.58202716826179,66179.17677218452,64642.127957964665,258.9147174492541,5022687.438026288,27646.231860851636,865.9050514804873,86.83728690464962,1312.82282902608,6661.433065903476,34777.689558068945,6.023654179112048,4722769.170212052,82613.78306501212,7782863.828869153,5277505.356830277,38850.7740347242,7734093.750525409,33.70739752983403
2000-01-01,118519.0,115291.5,119855.5,67347.5,8.55,9.4,15.18,124.2,66229.0,64619.0,257.675,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,33.75,118386.83381751446,115364.97648069504,120461.08209992261,67596.4184014112,9.137450469260576,9.87455872360121,11.42682777032932,124.86182327670076,66127.4442143093,64661.32876034618,259.6271836987052,5086057.870843658,27462.713326141795,865.2076288402452,84.5570896140716,1345.7050468129084,6497.865653715988,34918.959937597654,10.364861834414258,4569870.780343665,84126.5153905195,7790638.399785874,5485927.417940651,37823.432208903185,7743193.590652735,33.712274386619875
2000-02-01,118366.68260940403,115328.60787071091,120444.3595893888,67590.86705140957,9.11972394316218,9.854901535439229,11.046336411813606,124.70329349287367,66168.39043515749,64633.421745472486,260.33358826599215,4935880.084976947,27901.22760992501,866.8751475669238,89.98774109630698,1266.5485091473604,6890.5550252876355,34576.951401926715,0.10768667135106949,4935880.1508983765,80491.15807633956,7771842.058957884,4935879.959336321,40295.403680987285,7721315.75795666,33.73082097250794,118274.86136602386,115347.12812178844,120800.64457394229,67737.02263408148,9.066841819661143,9.809646468246179,11.367831814894272,125.14474880315818,66142.51510441178,64640.08492321653,260.61641617641226,4923849.009499865,27937.16889279782,866.908080018732,90.39798991970292,1260.305373549523,6921.870738130381,34547.87799619173,-1.1073997447804735,4964807.744880924,80194.9177736877,7770275.352498461,4854634.415569359,40497.71456009783,7719592.179197622,33.74131398908922
2000-03-01,118203.39921011627,115368.19538916112,121077.82117824367,67851.94499901003,9.055360081154035,9.792766578428147,10.985214095952912,124.84164411434402,66103.82424815251,64648.61872483488,261.4928176040043,4935880.087586471,27901.23226205578,866.8815468392559,89.98831924349629,1266.546024831718,6890.551488768392,34576.95388950713,0.10076128085873681,4935880.156420351,80491.15230940301,7771842.066794641,4935879.957848273,40295.40093365986,7721315.781232416,33.73779470100056,118163.48611795637,115364.87285009667,121201.47768750078,67903.49176890223,9.00138121700648,9.746742930504395,11.306995928456507,125.21948440144553,66099.31400808904,64642.5894351493,261.31968651747854,4919275.937334623,27951.570504918847,867.0720593029549,90.63567505815352,1256.035840085081,6939.822585799835,34530.36508900991,-1.1102079512733474,4981130.992164673,80033.0062728816,7769232.469624445,4834884.0210179975,40612.08836088944,7718502.659856453,33.748298873130125
2000-04-01,118020.62656561674,115412.50010146252,121786.97433539254,68144.19272255058,8.986754248535668,9.726135312056474,10.918095446711613,125.04335430945777,66031.5665600798,64665.61922093607,262.72997694812557,4935880.090051043,27901.237358039314,866.8885859720441,89.98895631804776,1266.5432920657004,6890.547614841396,34576.95662589318,0.09317524138824312,4935880.161800644,80491.14591623713,7771842.0724152615,4935879.956398407,40295.397911537475,7721315.803215258,33.7453912824177,118064.16928019348,115389.54679272964,121591.06005191739,68063.98147737517,8.934220870912709,9.681834184297395,11.243494025200617,125.35537563626937,66062.34534404211,64652.315505854975,261.96320202677515,4909951.037262932,27979.005866242318,867.2030682749263,90.95854683266616,1251.7062384817325,6962.604475110878,34511.916493951256,-1.6462526941569329,5002399.018214177,79822.65240988675,7768256.797553396,4807239.35477959,40753.000197348214,7717260.875944824,33.75580290605261
2000-05-01,117850.22416662454,115453.796638694,122448.22698340283,68416.67273914647,8.92058200339403,9.66148303881353,10.851483751642242,125.2865563779076,65964.21601789359,64681.45694696065,263.8200499769651,4935880.0920979045,27901.2424032071,866.8955831901825,89.98959067268002,1266.5405755290594,6890.543779550152,34576.95934605597,0.08566493684801954,4935880.166461384,80491.13951369656,7771842.0750077525,4935879.955142443,40295.39490732317,7721315.821472322,33.75287415433987,117976.54405862969,115407.92620228739,121921.3318848245,68199.8922106045,8.867855703686102,9.617259082502148,11.178261795789073,125.5452386752252,66029.55932881363,64658.38786900116,262.43408831943646,4900849.005712041,28004.898635800113,867.325805696668,91.2881664835161,1246.889089854878,6986.197807231963,34491.65418890706,-2.2402442015628408,5024551.423697499,79605.54622881315,7767105.399832845,4779623.657972962,40900.662496118144,7715931.415866,33.76339470738113
2000-06-01,117696.22204800828,115491.10519209679,123045.96820138505,68662.94667333968,8.852460124717716,9.59453904066413,10.781037641103898,125.58223357894992,65903.36967965789,64695.753690175974,264.72459257946525,4935880.093843947,27901.247726022353,866.9029942269984,89.99026362915367,1266.537698291777,6890.539733199905,34576.96222716183,0.07774141321650124,4935880.1706795795,80491.13268468219,7771842.07460269,4935879.954005737,40295.39172535003,7721315.83704619,33.760733433193124,117916.95112923594,115422.68974572376,122156.78882543635,68296.79183010377,8.801030900852934,9.551849252800277,11.11089185120143,125.79388363660394,66008.4853159337,64664.2655592301,262.6742737634847,4890318.849595743,28035.575119524707,867.4505124563781,91.65212941476888,1241.9747040697291,7011.833205557871,34470.54346731913,-2.9378251646453437,5048554.321145474,79368.1518410476,7765985.041165156,4748671.717557705,41060.091347290385,7714535.8319159495,33.77119092948151
2000-07-01,117583.28767878377,115518.44552972355,123484.49315761578,68843.57464718058,8.786810625455901,9.52966003189778,10.711397183021557,125.90630348492714,65858.7798221706,64706.21436374875,265.2788847159002,4935880.095157786,27901.25297553351,866.9103306629655,89.99093084380546,1266.5348499760064,6890.53574258055,34576.96507933383,0.06992709661418184,4935880.17415082,80491.12587909606,7771842.071090035,4935879.953070316,40295.388575323355,7721315.848765004,33.768453700970575,117892.71649946921,115425.51467050126,122240.97578923513,68331.27880181481,8.733470761045208,9.483919506778362,10.843444608854826,126.07144364252315,66000.84426191717,64664.357845790386,262.7159770011282,4880542.957739277,28063.21758369446,867.5600794313604,92.00469849913327,1236.8319992198458,7036.987138764464,34448.7375803796,-3.6421585527537164,5072215.0609401325,79136.06355795386,7764750.271342256,4719177.277480906,41218.0993020732,7713123.2927656025,33.77558105177058
2000-08-01,117519.28229580424,115533.90742950852,123733.34241842033,68945.99481569418,8.719285134322503,9.46256017877773,10.638019090220117,126.27514054426427,65833.5608824757,64712.1022847829,265.408763549052,4935880.096107442,27901.25849382669,866.9180708459338,89.99163582906402,1266.531844866455,6890.531547642122,34576.96808853894,0.06171276554869011,4935880.177072813,80491.1186529694,7771842.064093346,4935879.952282906,40295.38525185543,7721315.857235457,33.776540900488655,117926.0341072701,115426.60426239196,122134.75090857506,68287.21601631126,8.663306178109401,9.413394963449043,10.562859058620772,126.41384725626251,66005.18871166046,64667.907778922985,262.2495346249293,4890599.756991173,28032.372407564257,867.4454106173336,91.61639274282685,1243.4336161297206,7006.248459488854,34478.11041689363,-2.9586779396053204,5044122.092558817,79421.76446882803,7766426.795735478,4800933.696189846,41020.10570457892,7714896.199669615,33.77065764333489
2000-09-01,117524.47669841928,115532.57577179252,123713.8763885216,68937.79839803466,8.652105813347259,9.395441240620707,10.563302533200162,126.67318327398831,65835.7279938671,64711.53051445459,264.9755549730728,4935880.09662254,27901.264099445394,866.925961913784,89.99235561460705,1266.528781133874,6890.527286325992,34576.97115647416,0.053368535035504414,4935880.179284687,80491.11123987645,7771842.053529934,4935879.951686855,40295.38186351485,7721315.861829846,33.784730601028336,118020.14615960239,115410.70622876099,121782.03768194803,68141.507957549,8.597442325564325,9.347558603566455,10.489804531106069,126.76460302769758,66036.35339332007,64664.20178831977,261.1692101684546,4905203.097059515,27989.478745052806,867.2805873182615,91.0736133107231,1251.7226156056577,6966.198019038558,34514.000986194675,-1.983479151666907,5006946.02608012,79792.23142705491,7768439.540773193,4863329.099963428,40766.488220118175,7717160.179700887,33.77635133922014
2000-10-01,117610.28468948734,115511.68487247593,123381.7975962186,68800.7346155408,8.587450517661416,9.33050741946928,10.48981799473998,127.08113210844408,65869.79110307939,64703.4389006597,263.91265538297137,4935880.096688326,27901.269599756175,866.9337316923871,89.99306533579902,1266.5257644522746,6890.523105069315,34576.97417731955,0.04518114613803936,4935880.1807164615,80491.1038973216,7771842.0397736095,4935879.951301025,40295.37852717341,7721315.862416574,33.79274525259308,118179.4024018866,115377.68609974901,121145.77809119668,67878.7922173391,8.532681021132875,9.282464922231908,10.41603567022927,127.11465653106133,66090.18781066751,64653.35641486213,259.48922873741117,4931195.281244311,27912.87098170431,866.994500320842,90.13928924179187,1265.192718083281,6898.595405138632,34572.486183398345,-0.2595938628917437,4944080.723185571,80418.62268034404,7771612.157803592,4960413.319354096,40341.46464150936,7720906.271389618,33.781778668283756
2000-11-01,117797.81699654768,115466.10909369668,122655.273024601,68501.06217281528,8.521037156217288,9.263469227427697,10.41276591563928,127.52095342462184,65944.10817826977,64685.85394134425,262.0380891597604,4935880.096289616,27901.27535356514,866.9418874191026,89.99381133883793,1266.5225978819763,6890.51873111298,34576.97734828696,0.03661650587758035,4935880.181429878,80491.0961455382,7771842.0217650235,4935879.951108775,40295.37502502241,7721315.858860193,33.801110423585186,118411.7293140199,115332.78284601717,120198.98215136302,67488.15239210855,8.467749159776982,9.216880582080881,10.340821381712363,127.46387242417173,66170.2144876104,64639.99063248432,257.16725354802026,4970030.734854244,27799.90549877824,866.5619867249534,88.73050409348912,1285.8016577373132,6796.7923430315295,34661.23554733427,2.3756571386546796,4849114.425527062,81360.21535911945,7776517.878743706,5098220.185956584,39700.74569418239,7726592.459460063,33.78687896071602
2000-12-01,118089.7066095403,115395.21557977729,121524.03434450022,68034.5635388064,8.457177515045844,9.19868945581077,10.337212555343188,127.95926517453269,66059.71127601515,64658.53743370924,259.3664336073086,4935880.095433399,27901.280982114662,866.9498926298943,89.99454456737888,1266.5194897117779,6890.514452382755,34576.980460798695,0.02823840273777889,4935880.181346642,80491.08849396175,7771842.000529848,4935879.951131206,40295.37158742375,7721315.851223057,33.80927805779523,118706.01895827828,115271.84334639153,118919.71790919594,66960.37757049163,8.40387603178407,9.152020720077283,10.265019629138589,127.79998995562353,66271.27152019498,64619.999713372395,254.15598900901185,5022687.452579183,27646.28881829555,865.9845099452339,86.84450781451942,1312.7919800966192,6661.389767466445,34777.72044862309,5.938868051073109,4722769.208537765,82613.70961708836,7782863.791255139,5277505.346502369,38850.73991829105,7734093.880330249,33.79174138408928
2001-01-01,118519.0,115291.5,119855.5,67347.5,7.7,8.55,9.4,128.1,66229.0,64619.0,257.675,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,33.75,119055.88737088846,115202.11798577434,117312.77275589647,66297.69723308331,8.33871400643895,9.083922530462601,10.172851828281772,128.42771240010958,66392.95499884375,64598.28386040354,250.49409390199492,5086057.880708246,27462.7714213202,865.2890067141063,84.5644974139713,1345.673452194311,6497.82149045629,34918.99157516752,10.278383139981077,4569870.81103532,84126.43962178158,7790638.323403288,5485927.409669949,37823.39726733662,7743193.678639922,33.79794027175739
2001-02-01,119086.62913948577,115153.18908623814,117637.4528391252,66432.08927465121,8.326597062895452,9.065269196710895,10.178393947087136,128.88443579784888,66454.37869456185,64565.36781179464,250.77490710465403,4935880.092118852,27901.29277076574,866.9667442685484,89.99609119102867,1266.5129466287415,6890.505490863665,34576.98701310135,0.01069125356194052,4935880.178627293,80491.0722528956,7771841.944202345,4935879.95186401,40295.364350737684,7721315.821658632,33.82634795969622,119426.52710008257,115067.157410803,115306.52082215472,65471.42826535045,8.27212340429157,9.018727311360237,10.09793720716108,129.04163524746474,66599.0245945224,64531.995436992845,246.43732160584008,4923849.014448067,27937.228033166975,866.9912510135646,90.4055732259606,1260.2730822681228,6921.825780399537,34547.91033168721,-1.195433234960326,4964807.767545564,80194.83979867847,7770275.235690475,4854634.409461754,40497.67884761359,7719592.223332813,33.82819924314921
2001-03-01,119674.96130850728,115010.38843075738,115227.10198293641,65438.412473350516,8.268291178923377,9.005285743661457,10.105660409000784,129.30620952516145,66687.24500758306,64510.42102367721,245.60019858386855,4935880.089905354,27901.298150032744,866.974471872016,89.99680180410039,1266.509946132214,6890.501401650531,34576.99001786131,0.0026844545163821343,4935880.176215207,80491.06474614186,7771841.913020257,4935879.952514011,40295.36103212073,7721315.801915151,33.83412574884333,119812.77961034399,114964.17265189654,113044.64263344381,64540.563607065225,8.211016298998734,8.956010207477423,10.022369452958639,129.42172675201843,66752.72789284926,64488.08500712794,241.5117969787796,4919275.9371346785,27951.630596439296,867.156895089525,90.64342230311159,1256.0029019595834,6939.776905086393,34530.39807254751,-1.1996562399001054,4981131.00640299,80032.92620799525,7769232.310707462,4834884.017181096,40612.05193257948,7718502.65807242,33.836299174924484
2001-04-01,120357.29476666905,114844.79277634024,112195.72142571819,64188.868256564594,8.204257517951316,8.939122241929875,10.024528121228121,129.77579126618798,66957.29065968754,64446.71926313142,239.15192067964404,4935880.086909693,27901.30413580405,866.9830988135294,89.99759613179383,1266.5065963975287,6890.496851390845,34576.99337238172,-0.006225008772551402,4935880.172642469,80491.05632258585,7771841.874147408,4935879.953476782,40295.35732720096,7721315.775195106,33.842775687730175,120188.6591627728,114873.59054844832,110526.14800776255,63502.7876601798,8.148539414133927,8.891749616378599,9.94530307217817,129.83186091648264,66903.74721052885,64453.524436528394,236.08591862679773,4909951.0316868685,27979.066816412455,867.2894426225618,90.9664466378316,1251.672702516161,6962.558141734324,34511.950076463225,-1.7369780733205622,5002399.023633393,79822.57036961408,7768256.594871349,4807239.353319234,40752.963107403615,7717260.826208157,33.844815640364544
2001-05-01,120994.60103961128,114690.14953359141,108988.50312315175,62867.0482804188,8.142835483321312,8.875376848544214,9.945499868357837,130.23287634328517,67209.48700639294,64387.248830357414,232.36670672112203,4935880.083447043,27901.309951278352,866.9915088241592,89.99837151092274,1266.5033308534,6890.492430593622,34576.99664261766,-0.014880903216074673,4935880.168250714,80491.04806730428,7771841.832043141,4935879.954660261,40295.35371536085,7721315.7443097355,33.85117724888915,120508.20500395862,114793.2556511584,107789.88304954403,62375.37584504581,8.087187595204513,8.828284283784438,9.867673485346195,130.26138689310937,67031.9863628525,64421.698012305285,230.21776274588828,4900848.99453194,28004.960352139748,867.4135924039024,91.29620747302785,1246.8550050419174,6986.150891495501,34491.68832133699,-2.332108995236318,5024551.419904929,79605.46232761853,7767105.151730055,4779623.658994973,40900.624798717414,7715931.3161437595,33.85331728274845
2001-06-01,121571.68731899145,114550.1524120016,105487.07513570572,61424.246592013624,8.079958534722723,8.809839304126452,9.863406510228966,130.70797098918212,67437.81594958785,64333.43479369822,224.97869412136978,4935880.0792669915,27901.31597627266,867.0002518233987,89.99917866488089,1266.4999359693118,6890.487850530373,34577.00004240701,-0.023848555495973006,4935880.1627134485,80491.03943968203,7771841.783758244,4935879.956152428,40295.34996042509,7721315.707025451,33.859881794695475,120736.20807027275,114738.36014013733,104902.96342418049,61186.2518151317,8.025705953415246,8.764445733676936,9.789073042020378,130.7141602012225,67124.57188585147,64400.88000580561,224.0490444356998,4890318.832583734,28035.637509574382,867.5395853500092,91.66030021531292,1241.9401193910917,7011.785777748951,34470.57810062159,-3.030691727656171,5048554.307748522,79368.06619336978,7765984.745986319,4748671.721167879,41060.053096599906,7714535.680175654,33.86192077743037
2001-07-01,121996.10971145172,114447.23772554783,102008.69590862449,59991.27647848421,8.01971030251908,8.746775584015664,9.783639550094911,131.17045638076326,67605.692051512,64293.90823242692,217.64303659584277,4935880.074620485,27901.32181453355,867.0087534586627,89.99996459210276,1266.4966347639847,6890.483412424093,34577.00334840939,-0.03253817635314671,4935880.15635565,80491.03100566038,7771841.732271699,4935879.957865711,40295.346309064305,7721315.665580599,33.86831937379045,120819.3491904119,114715.2039654874,101933.70952847849,59963.362713979004,7.954648486182072,8.697415100439535,9.721714116220763,131.21007674769925,67159.33550140946,64391.03486178586,217.53104464861633,4880542.937755287,28063.280287865862,867.6497643955837,92.01293140880047,1236.7971766516596,7036.939472201114,34448.77245205939,-3.7354921571796966,5072215.042644461,79135.97706517189,7764749.952218401,4719177.282411175,41218.06078805592,7713123.114516548,33.86668931717499
2001-08-01,122238.48314995073,114388.5477541405,98416.91610740914,58512.0219777722,7.958102499894832,8.682020873718809,9.700980600643788,131.65119877172341,67701.47586440189,64271.42380632003,210.05717531980798,4935880.069178188,27901.327847397097,867.0175697577536,90.00078071918834,1266.4932113294894,6890.478826392353,34577.006776847105,-0.041517340896958105,4935880.148719752,80491.0222127081,7771841.674008816,4935879.959923411,40295.342522468505,7721315.61703763,33.877043749744985,120710.09463305424,114750.80020138525,98985.18362798257,58749.40472058511,7.881321640477049,8.628258529962924,9.642402325346456,131.73999611295096,67107.12131446123,64407.9446716801,210.95041104250805,4890599.733803707,28032.435331925364,867.535579469425,91.62467620716242,1243.3986054338147,7006.200625577948,34478.14547712419,-3.0523387480844106,5044122.068965577,79421.67724720333,7766426.4509849455,4800933.702547689,41020.06698226392,7714895.99284696,33.86204012416929
2001-09-01,122222.81842229536,114392.5270408206,94924.73068115531,57074.33457625593,7.897182761057826,8.617724117103636,9.618185779091622,132.13486300305695,67695.09247215424,64273.07816654467,202.65508120759836,4935880.063064584,27901.333872244046,867.0264069214747,90.00159992974883,1266.4897797470094,6890.474246461767,34577.010213474336,-0.050484467998760885,4935880.139965946,80491.01335058057,7771841.610458266,4935879.962282364,40295.33872681772,7721315.562506903,33.88576487580285,120366.56962594698,114839.68301540935,96119.22669622715,57570.05307251955,7.82169217137932,8.565280372381462,9.561508206625172,132.20527651767253,66964.80244939118,64444.729862128304,204.74816725161315,4905203.067364134,27989.542074149645,867.3716753977673,91.08199351083941,1251.6872475011558,6966.149877528813,34514.03640465548,-2.077741304738208,5006945.9917192925,79792.14279180107,7768439.144019661,4863329.109222891,40766.44910204937,7717159.91483049,33.868245318373276
2001-10-01,121906.15305347984,114469.59898529437,91732.38732805313,55760.74551764874,7.838910653779031,8.555975643778941,9.538028593152283,132.60573994451366,67569.54351041597,64302.878400564754,195.84720450637676,4935880.05649008,27901.339687481188,867.0349684801303,90.0023947127364,1266.4864551406029,6890.469825878049,34577.013542997054,-0.05913951722227778,4935880.130397497,80491.00471788694,7771841.543785501,4935879.9648608435,40295.33504945098,7721315.503865162,33.89419312116751,119749.6277717489,114988.63026748731,93409.94439485492,56455.61993374048,7.763391889454403,8.503401181035573,9.480935959297014,132.64964470004722,66711.1393376138,64504.09166358116,198.8307898811282,4931195.2448239075,27912.93463311916,867.0863952926236,90.147756055967,1265.1570361796498,6898.5470186838265,34572.52191642333,-0.3543346640241209,4944080.677684647,80418.53273330457,7771611.707453139,4960413.331615562,40341.425175912096,7720905.946534973,33.87409533272356
2001-11-01,121209.69612571105,114638.90497620072,88722.5057718689,54523.097576887056,7.779429632904561,8.492698322370762,9.455264640460209,133.0952552864468,67293.62786051273,64368.200954509586,189.36617177969717,4935880.048996807,27901.34567290971,867.0438144564159,90.00321708513539,1266.483020042268,6890.46527592695,34577.0169832056,-0.06804775890129372,4935880.119342799,80490.99574885124,7771841.469403412,4935879.967839832,40295.33124982455,7721315.437028395,33.902881627161186,118830.81779909863,115205.79730355446,90927.70954067331,55435.292454964365,7.705251100104327,8.441491843666771,9.400079215368269,133.07598785255402,66335.27665077112,64591.766135570215,193.3460754854725,4970030.6914802715,27799.969380471895,866.6545630730166,88.73904621081584,1285.765710761004,6796.743781599656,34661.27154613368,2.280574709269119,4849114.368492375,81360.1242140048,7776517.373135012,5098220.2013261365,39700.70593494066,7726592.072582628,33.879516223025064
2001-12-01,120123.16782351171,114902.92628800076,86180.63178486236,53478.9683154516,7.722604236686705,8.432012307378844,9.375328688434161,133.5718598382545,66863.29199391637,64469.990676000314,183.80862191249423,4935880.041049467,27901.351434828797,867.052363854065,90.00401306354532,1266.479700065193,6890.460895888738,34577.020308151885,-0.07662323671870225,4935880.107482796,80490.98703144141,7771841.391974675,4935879.971035834,40295.32757749228,7721315.366141562,33.911261477251806,117590.11791907206,115480.63723058431,88714.17282464654,54525.97311692051,7.648499093616523,8.38076749723897,9.31979593842219,133.47576442927598,65828.55444605423,64701.18017942911,188.371624562626,5022687.402023095,27646.3528382288,866.0776421535837,86.85311392409051,1312.7558167740822,6661.341101025496,34777.7566644072,5.8435810132422565,4722769.139575652,82613.61738760887,7782863.228726881,5277505.365086093,38850.69991928885,7734093.4293914875,33.88459715685013
2002-01-01,118519.0,115291.5,84030.0,52596.0,6.7,7.7,8.55,135.0,66229.0,64619.0,176.9,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,33.75,116030.38511356054,115807.47048569965,86810.27225460294,53744.6536141392,7.590788239275794,8.317265335993657,9.224307544232587,134.15685471852714,65194.2631278011,64832.24879777584,184.01909677790277,5086057.822741494,27462.835487453827,865.3825692667486,84.57315620487957,1345.6371212519987,6497.772788974256,34919.02795914658,10.183028513512827,4569870.729752114,84126.34642164767,7790637.702294148,5485927.4315739265,37823.35708245792,7743193.161601296,33.89091246755263
2002-02-01,116384.8437057617,115805.92975793667,82440.82161280063,51947.32650852496,7.607575876167565,8.30846820644754,9.211021706994513,134.56595613912157,65382.95967336987,64817.95092039641,175.25063642548923,4935880.022377325,27901.36321615947,867.0699542790054,90.00565459779072,1266.472869044852,6890.45194009835,34577.027149494446,-0.09415706150183156,4935880.079214568,80490.96893722627,7771841.214406499,4935879.978653478,40295.32002134252,7721315.199594133,33.92845611720447,114144.82373636971,116109.51959531277,85155.51059138039,53067.04601545889,7.531978857632092,8.257126658054233,9.147233260818627,134.81670083280463,64507.29532125809,64934.28997767559,180.57021791391423,4923848.948842104,27937.292053461773,867.0851183945048,90.41427338729878,1260.2366324324855,6921.777113844411,34547.946835071474,-1.2907184302580836,4964807.6735475985,80194.74574160053,7770274.55433913,4854634.43479207,40497.638530742384,7719591.638155778,33.92118577456143
2002-03-01,114064.96594415522,116339.1623599037,81448.25834060951,51543.41879377942,7.556741785890196,8.253570415656863,9.1373863084569,135.01898809855683,64464.46792609817,65023.374625473836,172.74710505547606,4935880.012917732,27901.368467114182,867.0778450538897,90.00639271140199,1266.4698046916824,6890.4479485018865,34577.03021852305,-0.10197174476439219,4935880.06472961,80490.96074800636,7771841.126214178,4935879.982556846,40295.3166316361,7721315.115218645,33.936151586015875,111969.32097195873,116457.26793566672,83888.74077355914,52549.912480827115,7.478988432989755,8.199934157517987,9.070685807018837,135.23755333562005,63647.20040108072,65063.95496902987,177.5482327794842,4919275.863657211,27951.694477347213,867.2509397251293,90.6521523385478,1255.966382755867,6939.728344573183,34530.4346457474,-1.2947327379931184,4981130.899290148,80032.83140954777,7769231.567425358,4834884.0460455725,40612.0115384831,7718502.002685023,33.929196280972036
2002-04-01,111146.76611488916,116957.72170982741,80780.04790816196,51273.78737883057,7.501305818326237,8.193491424768919,9.056399934503789,135.5235673566033,63309.27190121452,65261.64020022426,170.83683637282164,4935880.001674311,27901.374220096623,867.0865289205228,90.0072063362542,1266.4664322912747,6890.443575289614,34577.03359610292,-0.11053343946075031,4935880.047402417,80490.9516809542,7771841.022585185,4935879.9872261295,40295.31290112694,7721315.014932221,33.94460975059269,109546.7582760188,116797.19273068961,82957.86348964079,52169.58975925871,7.424958278274729,8.141658682559303,8.993800657680541,135.68531053896754,62690.976181883525,65195.13646099184,175.2287370330623,4909950.950109349,27979.13046589429,867.3835389968353,90.97519523645859,1251.636162670817,6962.509757231022,34511.986670689,-1.8317088544009381,5002398.903012009,79822.47494350748,7768255.787997164,4807239.385823957,40752.92268996604,7717260.098571854,33.93752123362999
